Año_x,Trimestre_x,Provincia_x,ADSL,Cablemodem,Fibra óptica,Wireless,Otros,Total,Item,Año_y,Trimestre_y,Provincia_y,Accesos por cada 100 hogares
2017,3,Catamarca,26.873,4.411,12,1,2.181,33.478,2017Catamarca,2017.0,4.0,Catamarca,"28,62"
2017,3,Catamarca,26.873,4.411,12,1,2.181,33.478,2017Catamarca,2017.0,3.0,Catamarca,"32,49"
2017,3,Catamarca,26.873,4.411,12,1,2.181,33.478,2017Catamarca,2017.0,2.0,Catamarca,"25,98"
2017,3,Catamarca,26.873,4.411,12,1,2.181,33.478,2017Catamarca,2017.0,1.0,Catamarca,"25,66"
2017,3,Chaco,54.888,37.307,456,36,1.072,93.759,2017Chaco,2017.0,4.0,Chaco,"30,81"
2017,3,Chaco,54.888,37.307,456,36,1.072,93.759,2017Chaco,2017.0,3.0,Chaco,"29,98"
2017,3,Chaco,54.888,37.307,456,36,1.072,93.759,2017Chaco,2017.0,2.0,Chaco,"29,05"
2017,3,Chaco,54.888,37.307,456,36,1.072,93.759,2017Chaco,2017.0,1.0,Chaco,"28,62"
2017,3,Chubut,56.359,5.645,1.217,13.503,6.82,83.544,2017Chubut,2017.0,4.0,Chubut,"51,46"
2017,3,Chubut,56.359,5.645,1.217,13.503,6.82,83.544,2017Chubut,2017.0,3.0,Chubut,"46,22"
2017,3,Chubut,56.359,5.645,1.217,13.503,6.82,83.544,2017Chubut,2017.0,2.0,Chubut,"35,55"
2017,3,Chubut,56.359,5.645,1.217,13.503,6.82,83.544,2017Chubut,2017.0,1.0,Chubut,"35,66"
2017,3,Córdoba,344.580,319.360,10.579,7.137,14.988,696.644,2017Córdoba,2017.0,4.0,Córdoba,"63,33"
2017,3,Córdoba,344.580,319.360,10.579,7.137,14.988,696.644,2017Córdoba,2017.0,3.0,Córdoba,"62,31"
2017,3,Córdoba,344.580,319.360,10.579,7.137,14.988,696.644,2017Córdoba,2017.0,2.0,Córdoba,"58,97"
2017,3,Córdoba,344.580,319.360,10.579,7.137,14.988,696.644,2017Córdoba,2017.0,1.0,Córdoba,"57,65"
2017,3,Corrientes,56.247,33.993,947,1.334,27.0,92.548,2017Corrientes,2017.0,4.0,Corrientes,"32,52"
2017,3,Corrientes,56.247,33.993,947,1.334,27.0,92.548,2017Corrientes,2017.0,3.0,Corrientes,"32,17"
2017,3,Corrientes,56.247,33.993,947,1.334,27.0,92.548,2017Corrientes,2017.0,2.0,Corrientes,"31,39"
2017,3,Corrientes,56.247,33.993,947,1.334,27.0,92.548,2017Corrientes,2017.0,1.0,Corrientes,"30,94"
2017,3,Entre Ríos,107.774,69.596,1.786,6.245,63.0,185.464,2017Entre Ríos,2017.0,4.0,Entre Ríos,"47,89"
2017,3,Entre Ríos,107.774,69.596,1.786,6.245,63.0,185.464,2017Entre Ríos,2017.0,3.0,Entre Ríos,"45,96"
2017,3,Entre Ríos,107.774,69.596,1.786,6.245,63.0,185.464,2017Entre Ríos,2017.0,2.0,Entre Ríos,"45,39"
2017,3,Entre Ríos,107.774,69.596,1.786,6.245,63.0,185.464,2017Entre Ríos,2017.0,1.0,Entre Ríos,"44,91"
2017,3,Formosa,22.647,6.816,428,2.202,12.0,32.105,2017Formosa,2017.0,4.0,Formosa,"21,27"
2017,3,Formosa,22.647,6.816,428,2.202,12.0,32.105,2017Formosa,2017.0,3.0,Formosa,"21,35"
2017,3,Formosa,22.647,6.816,428,2.202,12.0,32.105,2017Formosa,2017.0,2.0,Formosa,"19,97"
2017,3,Formosa,22.647,6.816,428,2.202,12.0,32.105,2017Formosa,2017.0,1.0,Formosa,"19,84"
2017,3,Jujuy,33.796,9.395,20,23,8.0,43.242,2017Jujuy,2017.0,4.0,Jujuy,"22,74"
2017,3,Jujuy,33.796,9.395,20,23,8.0,43.242,2017Jujuy,2017.0,3.0,Jujuy,"22,65"
2017,3,Jujuy,33.796,9.395,20,23,8.0,43.242,2017Jujuy,2017.0,2.0,Jujuy,"22,4"
2017,3,Jujuy,33.796,9.395,20,23,8.0,43.242,2017Jujuy,2017.0,1.0,Jujuy,"22,76"
2017,3,La Pampa,11.378,49.679,5.153,11.536,1.944,79.690,2017La Pampa,2017.0,4.0,La Pampa,"71,05"
2017,3,La Pampa,11.378,49.679,5.153,11.536,1.944,79.690,2017La Pampa,2017.0,3.0,La Pampa,"69,14"
2017,3,La Pampa,11.378,49.679,5.153,11.536,1.944,79.690,2017La Pampa,2017.0,2.0,La Pampa,"63,49"
2017,3,La Pampa,11.378,49.679,5.153,11.536,1.944,79.690,2017La Pampa,2017.0,1.0,La Pampa,"62,67"
2017,3,La Rioja,16.638,34.984,14,252,25.0,51.913,2017La Rioja,2017.0,4.0,La Rioja,"51,57"
2017,3,La Rioja,16.638,34.984,14,252,25.0,51.913,2017La Rioja,2017.0,3.0,La Rioja,"51,47"
2017,3,La Rioja,16.638,34.984,14,252,25.0,51.913,2017La Rioja,2017.0,2.0,La Rioja,"16,2"
2017,3,La Rioja,16.638,34.984,14,252,25.0,51.913,2017La Rioja,2017.0,1.0,La Rioja,"16,2"
2017,3,Mendoza,154.036,33.788,2.772,29,1.866,192.491,2017Mendoza,2017.0,4.0,Mendoza,"33,33"
2017,3,Mendoza,154.036,33.788,2.772,29,1.866,192.491,2017Mendoza,2017.0,3.0,Mendoza,"35,7"
2017,3,Mendoza,154.036,33.788,2.772,29,1.866,192.491,2017Mendoza,2017.0,2.0,Mendoza,"31,76"
2017,3,Mendoza,154.036,33.788,2.772,29,1.866,192.491,2017Mendoza,2017.0,1.0,Mendoza,"31,84"
2017,3,Misiones,56.472,43.880,110,5,9.0,100.476,2017Misiones,2017.0,4.0,Misiones,"31,14"
2017,3,Misiones,56.472,43.880,110,5,9.0,100.476,2017Misiones,2017.0,3.0,Misiones,"30,21"
2017,3,Misiones,56.472,43.880,110,5,9.0,100.476,2017Misiones,2017.0,2.0,Misiones,"30,09"
2017,3,Misiones,56.472,43.880,110,5,9.0,100.476,2017Misiones,2017.0,1.0,Misiones,"29,52"
2017,3,Neuquén,48.001,52.468,1.044,11.576,2.695,115.784,2017Neuquén,2017.0,4.0,Neuquén,"61,24"
2017,3,Neuquén,48.001,52.468,1.044,11.576,2.695,115.784,2017Neuquén,2017.0,3.0,Neuquén,"60,83"
2017,3,Neuquén,48.001,52.468,1.044,11.576,2.695,115.784,2017Neuquén,2017.0,2.0,Neuquén,"61,91"
2017,3,Neuquén,48.001,52.468,1.044,11.576,2.695,115.784,2017Neuquén,2017.0,1.0,Neuquén,"61,02"
2017,3,Río Negro,69.301,30.018,1.106,3.054,4.017,107.496,2017Río Negro,2017.0,4.0,Río Negro,"49,38"
2017,3,Río Negro,69.301,30.018,1.106,3.054,4.017,107.496,2017Río Negro,2017.0,3.0,Río Negro,"48,52"
2017,3,Río Negro,69.301,30.018,1.106,3.054,4.017,107.496,2017Río Negro,2017.0,2.0,Río Negro,"46,02"
2017,3,Río Negro,69.301,30.018,1.106,3.054,4.017,107.496,2017Río Negro,2017.0,1.0,Río Negro,"46,03"
2017,3,Salta,80.782,50.284,127,158,1.167,132.518,2017Salta,2017.0,4.0,Salta,"39,8"
2017,3,Salta,80.782,50.284,127,158,1.167,132.518,2017Salta,2017.0,3.0,Salta,"39,84"
2017,3,Salta,80.782,50.284,127,158,1.167,132.518,2017Salta,2017.0,2.0,Salta,"32,74"
2017,3,Salta,80.782,50.284,127,158,1.167,132.518,2017Salta,2017.0,1.0,Salta,"32,58"
2017,3,San Juan,54.499,5.068,816,1.053,1.013,62.449,2017San Juan,2017.0,4.0,San Juan,"30,3"
2017,3,San Juan,54.499,5.068,816,1.053,1.013,62.449,2017San Juan,2017.0,3.0,San Juan,"32,37"
2017,3,San Juan,54.499,5.068,816,1.053,1.013,62.449,2017San Juan,2017.0,2.0,San Juan,"26,96"
2017,3,San Juan,54.499,5.068,816,1.053,1.013,62.449,2017San Juan,2017.0,1.0,San Juan,"27,04"
2017,3,San Luis,11.407,7.576,347,26,2.363,21.719,2017San Luis,2017.0,4.0,San Luis,"10,59"
2017,3,San Luis,11.407,7.576,347,26,2.363,21.719,2017San Luis,2017.0,3.0,San Luis,"15,48"
2017,3,San Luis,11.407,7.576,347,26,2.363,21.719,2017San Luis,2017.0,2.0,San Luis,"9,51"
2017,3,San Luis,11.407,7.576,347,26,2.363,21.719,2017San Luis,2017.0,1.0,San Luis,"9,55"
2017,3,Santa Cruz,19.220,5.487,1.544,4.552,2.887,33.690,2017Santa Cruz,2017.0,4.0,Santa Cruz,"28,91"
2017,3,Santa Cruz,19.220,5.487,1.544,4.552,2.887,33.690,2017Santa Cruz,2017.0,3.0,Santa Cruz,"33,29"
2017,3,Santa Cruz,19.220,5.487,1.544,4.552,2.887,33.690,2017Santa Cruz,2017.0,2.0,Santa Cruz,"26,25"
2017,3,Santa Cruz,19.220,5.487,1.544,4.552,2.887,33.690,2017Santa Cruz,2017.0,1.0,Santa Cruz,"26,52"
2017,3,Santa Fe,322.953,290.655,6.338,4.897,37.499,662.342,2017Santa Fe,2017.0,4.0,Santa Fe,"61,71"
2017,3,Santa Fe,322.953,290.655,6.338,4.897,37.499,662.342,2017Santa Fe,2017.0,3.0,Santa Fe,"60,91"
2017,3,Santa Fe,322.953,290.655,6.338,4.897,37.499,662.342,2017Santa Fe,2017.0,2.0,Santa Fe,"52,27"
2017,3,Santa Fe,322.953,290.655,6.338,4.897,37.499,662.342,2017Santa Fe,2017.0,1.0,Santa Fe,"51,97"
2017,3,Santiago Del Estero,27.733,54.096,19,911,35.0,82.794,2017Santiago Del Estero,2017.0,4.0,Santiago Del Estero,"29,13"
2017,3,Santiago Del Estero,27.733,54.096,19,911,35.0,82.794,2017Santiago Del Estero,2017.0,3.0,Santiago Del Estero,"35,12"
2017,3,Santiago Del Estero,27.733,54.096,19,911,35.0,82.794,2017Santiago Del Estero,2017.0,2.0,Santiago Del Estero,"14,12"
2017,3,Santiago Del Estero,27.733,54.096,19,911,35.0,82.794,2017Santiago Del Estero,2017.0,1.0,Santiago Del Estero,"14,7"
2017,3,Tierra Del Fuego,21.587,7.012,622,1,2.244,31.466,2017Tierra Del Fuego,2017.0,4.0,Tierra Del Fuego,"59,89"
2017,3,Tierra Del Fuego,21.587,7.012,622,1,2.244,31.466,2017Tierra Del Fuego,2017.0,3.0,Tierra Del Fuego,"65,74"
2017,3,Tierra Del Fuego,21.587,7.012,622,1,2.244,31.466,2017Tierra Del Fuego,2017.0,2.0,Tierra Del Fuego,"68,46"
2017,3,Tierra Del Fuego,21.587,7.012,622,1,2.244,31.466,2017Tierra Del Fuego,2017.0,1.0,Tierra Del Fuego,"68,92"
2017,3,Tucumán,154.130,6.431,106,40,305.0,161.012,2017Tucumán,2017.0,4.0,Tucumán,"39,9"
2017,3,Tucumán,154.130,6.431,106,40,305.0,161.012,2017Tucumán,2017.0,3.0,Tucumán,"39,7"
2017,3,Tucumán,154.130,6.431,106,40,305.0,161.012,2017Tucumán,2017.0,2.0,Tucumán,"38,19"
2017,3,Tucumán,154.130,6.431,106,40,305.0,161.012,2017Tucumán,2017.0,1.0,Tucumán,"37,9"
2017,2,Buenos Aires,1.378.549,1.535.037,119.132,21.555,24.358,3.078.631,2017Buenos Aires,2017.0,4.0,Buenos Aires,"57,61"
2017,2,Buenos Aires,1.378.549,1.535.037,119.132,21.555,24.358,3.078.631,2017Buenos Aires,2017.0,3.0,Buenos Aires,"55,63"
2017,2,Buenos Aires,1.378.549,1.535.037,119.132,21.555,24.358,3.078.631,2017Buenos Aires,2017.0,2.0,Buenos Aires,"56,27"
2017,2,Buenos Aires,1.378.549,1.535.037,119.132,21.555,24.358,3.078.631,2017Buenos Aires,2017.0,1.0,Buenos Aires,"58,57"
2017,2,Capital Federal,615.262,932.466,38.628,2.819,11.016,1.600.191,2017Capital Federal,2017.0,4.0,Capital Federal,"122,9"
2017,2,Capital Federal,615.262,932.466,38.628,2.819,11.016,1.600.191,2017Capital Federal,2017.0,3.0,Capital Federal,"121,86"
2017,2,Capital Federal,615.262,932.466,38.628,2.819,11.016,1.600.191,2017Capital Federal,2017.0,2.0,Capital Federal,"124,06"
2017,2,Capital Federal,615.262,932.466,38.628,2.819,11.016,1.600.191,2017Capital Federal,2017.0,1.0,Capital Federal,"108,37"
2017,2,Catamarca,26.401,255,14,1,34.0,26.705,2017Catamarca,2017.0,4.0,Catamarca,"28,62"
2017,2,Catamarca,26.401,255,14,1,34.0,26.705,2017Catamarca,2017.0,3.0,Catamarca,"32,49"
2017,2,Catamarca,26.401,255,14,1,34.0,26.705,2017Catamarca,2017.0,2.0,Catamarca,"25,98"
2017,2,Catamarca,26.401,255,14,1,34.0,26.705,2017Catamarca,2017.0,1.0,Catamarca,"25,66"
2017,2,Chaco,54.449,35.613,458,52,39.0,90.611,2017Chaco,2017.0,4.0,Chaco,"30,81"
2017,2,Chaco,54.449,35.613,458,52,39.0,90.611,2017Chaco,2017.0,3.0,Chaco,"29,98"
2017,2,Chaco,54.449,35.613,458,52,39.0,90.611,2017Chaco,2017.0,2.0,Chaco,"29,05"
2017,2,Chaco,54.449,35.613,458,52,39.0,90.611,2017Chaco,2017.0,1.0,Chaco,"28,62"
2017,2,Chubut,43.994,1.067,916,13.194,4.804,63.975,2017Chubut,2017.0,4.0,Chubut,"51,46"
2017,2,Chubut,43.994,1.067,916,13.194,4.804,63.975,2017Chubut,2017.0,3.0,Chubut,"46,22"
2017,2,Chubut,43.994,1.067,916,13.194,4.804,63.975,2017Chubut,2017.0,2.0,Chubut,"35,55"
2017,2,Chubut,43.994,1.067,916,13.194,4.804,63.975,2017Chubut,2017.0,1.0,Chubut,"35,66"
2017,2,Córdoba,341.748,303.488,4.451,6.446,1.505,657.638,2017Córdoba,2017.0,4.0,Córdoba,"63,33"
2017,2,Córdoba,341.748,303.488,4.451,6.446,1.505,657.638,2017Córdoba,2017.0,3.0,Córdoba,"62,31"
2017,2,Córdoba,341.748,303.488,4.451,6.446,1.505,657.638,2017Córdoba,2017.0,2.0,Córdoba,"58,97"
2017,2,Córdoba,341.748,303.488,4.451,6.446,1.505,657.638,2017Córdoba,2017.0,1.0,Córdoba,"57,65"
2017,2,Corrientes,55.262,33.192,258,1.354,31.0,90.097,2017Corrientes,2017.0,4.0,Corrientes,"32,52"
2017,2,Corrientes,55.262,33.192,258,1.354,31.0,90.097,2017Corrientes,2017.0,3.0,Corrientes,"32,17"
2017,2,Corrientes,55.262,33.192,258,1.354,31.0,90.097,2017Corrientes,2017.0,2.0,Corrientes,"31,39"
2017,2,Corrientes,55.262,33.192,258,1.354,31.0,90.097,2017Corrientes,2017.0,1.0,Corrientes,"30,94"
2017,2,Entre Ríos,108.309,67.650,254,6.448,71.0,182.732,2017Entre Ríos,2017.0,4.0,Entre Ríos,"47,89"
2017,2,Entre Ríos,108.309,67.650,254,6.448,71.0,182.732,2017Entre Ríos,2017.0,3.0,Entre Ríos,"45,96"
2017,2,Entre Ríos,108.309,67.650,254,6.448,71.0,182.732,2017Entre Ríos,2017.0,2.0,Entre Ríos,"45,39"
2017,2,Entre Ríos,108.309,67.650,254,6.448,71.0,182.732,2017Entre Ríos,2017.0,1.0,Entre Ríos,"44,91"
2017,2,Formosa,22.493,6.410,17,1.023,13.0,29.956,2017Formosa,2017.0,4.0,Formosa,"21,27"
2017,2,Formosa,22.493,6.410,17,1.023,13.0,29.956,2017Formosa,2017.0,3.0,Formosa,"21,35"
2017,2,Formosa,22.493,6.410,17,1.023,13.0,29.956,2017Formosa,2017.0,2.0,Formosa,"19,97"
2017,2,Formosa,22.493,6.410,17,1.023,13.0,29.956,2017Formosa,2017.0,1.0,Formosa,"19,84"
2017,2,Jujuy,33.742,8.858,22,- 0,35.0,42.657,2017Jujuy,2017.0,4.0,Jujuy,"22,74"
2017,2,Jujuy,33.742,8.858,22,- 0,35.0,42.657,2017Jujuy,2017.0,3.0,Jujuy,"22,65"
2017,2,Jujuy,33.742,8.858,22,- 0,35.0,42.657,2017Jujuy,2017.0,2.0,Jujuy,"22,4"
2017,2,Jujuy,33.742,8.858,22,- 0,35.0,42.657,2017Jujuy,2017.0,1.0,Jujuy,"22,76"
2017,2,La Pampa,12.754,48.310,5.194,6.253,511.0,73.022,2017La Pampa,2017.0,4.0,La Pampa,"71,05"
2017,2,La Pampa,12.754,48.310,5.194,6.253,511.0,73.022,2017La Pampa,2017.0,3.0,La Pampa,"69,14"
2017,2,La Pampa,12.754,48.310,5.194,6.253,511.0,73.022,2017La Pampa,2017.0,2.0,La Pampa,"63,49"
2017,2,La Pampa,12.754,48.310,5.194,6.253,511.0,73.022,2017La Pampa,2017.0,1.0,La Pampa,"62,67"
2017,2,La Rioja,16.244,- 0,15,2,28.0,16.289,2017La Rioja,2017.0,4.0,La Rioja,"51,57"
2017,2,La Rioja,16.244,- 0,15,2,28.0,16.289,2017La Rioja,2017.0,3.0,La Rioja,"51,47"
2017,2,La Rioja,16.244,- 0,15,2,28.0,16.289,2017La Rioja,2017.0,2.0,La Rioja,"16,2"
2017,2,La Rioja,16.244,- 0,15,2,28.0,16.289,2017La Rioja,2017.0,1.0,La Rioja,"16,2"
2017,2,Mendoza,153.331,13.030,2.581,27,1.784,170.753,2017Mendoza,2017.0,4.0,Mendoza,"33,33"
2017,2,Mendoza,153.331,13.030,2.581,27,1.784,170.753,2017Mendoza,2017.0,3.0,Mendoza,"35,7"
2017,2,Mendoza,153.331,13.030,2.581,27,1.784,170.753,2017Mendoza,2017.0,2.0,Mendoza,"31,76"
2017,2,Mendoza,153.331,13.030,2.581,27,1.784,170.753,2017Mendoza,2017.0,1.0,Mendoza,"31,84"
2017,2,Misiones,56.752,42.925,103,5,9.0,99.794,2017Misiones,2017.0,4.0,Misiones,"31,14"
2017,2,Misiones,56.752,42.925,103,5,9.0,99.794,2017Misiones,2017.0,3.0,Misiones,"30,21"
2017,2,Misiones,56.752,42.925,103,5,9.0,99.794,2017Misiones,2017.0,2.0,Misiones,"30,09"
2017,2,Misiones,56.752,42.925,103,5,9.0,99.794,2017Misiones,2017.0,1.0,Misiones,"29,52"
2017,2,Neuquén,51.794,50.283,1.133,11.545,2.678,117.433,2017Neuquén,2017.0,4.0,Neuquén,"61,24"
2017,2,Neuquén,51.794,50.283,1.133,11.545,2.678,117.433,2017Neuquén,2017.0,3.0,Neuquén,"60,83"
2017,2,Neuquén,51.794,50.283,1.133,11.545,2.678,117.433,2017Neuquén,2017.0,2.0,Neuquén,"61,91"
2017,2,Neuquén,51.794,50.283,1.133,11.545,2.678,117.433,2017Neuquén,2017.0,1.0,Neuquén,"61,02"
2017,2,Río Negro,67.038,29.147,961,3.213,1.26,101.619,2017Río Negro,2017.0,4.0,Río Negro,"49,38"
2017,2,Río Negro,67.038,29.147,961,3.213,1.26,101.619,2017Río Negro,2017.0,3.0,Río Negro,"48,52"
2017,2,Río Negro,67.038,29.147,961,3.213,1.26,101.619,2017Río Negro,2017.0,2.0,Río Negro,"46,02"
2017,2,Río Negro,67.038,29.147,961,3.213,1.26,101.619,2017Río Negro,2017.0,1.0,Río Negro,"46,03"
2017,2,Salta,80.184,27.280,115,158,804.0,108.541,2017Salta,2017.0,4.0,Salta,"39,8"
2017,2,Salta,80.184,27.280,115,158,804.0,108.541,2017Salta,2017.0,3.0,Salta,"39,84"
2017,2,Salta,80.184,27.280,115,158,804.0,108.541,2017Salta,2017.0,2.0,Salta,"32,74"
2017,2,Salta,80.184,27.280,115,158,804.0,108.541,2017Salta,2017.0,1.0,Salta,"32,58"
2017,2,San Juan,48.670,451,772,1.073,915.0,51.881,2017San Juan,2017.0,4.0,San Juan,"30,3"
2017,2,San Juan,48.670,451,772,1.073,915.0,51.881,2017San Juan,2017.0,3.0,San Juan,"32,37"
2017,2,San Juan,48.670,451,772,1.073,915.0,51.881,2017San Juan,2017.0,2.0,San Juan,"26,96"
2017,2,San Juan,48.670,451,772,1.073,915.0,51.881,2017San Juan,2017.0,1.0,San Juan,"27,04"
2017,2,San Luis,11.432,1.120,354,26,375.0,13.307,2017San Luis,2017.0,4.0,San Luis,"10,59"
2017,2,San Luis,11.432,1.120,354,26,375.0,13.307,2017San Luis,2017.0,3.0,San Luis,"15,48"
2017,2,San Luis,11.432,1.120,354,26,375.0,13.307,2017San Luis,2017.0,2.0,San Luis,"9,51"
2017,2,San Luis,11.432,1.120,354,26,375.0,13.307,2017San Luis,2017.0,1.0,San Luis,"9,55"
2017,2,Santa Cruz,15.311,2.722,1.365,4.735,2.255,26.388,2017Santa Cruz,2017.0,4.0,Santa Cruz,"28,91"
2017,2,Santa Cruz,15.311,2.722,1.365,4.735,2.255,26.388,2017Santa Cruz,2017.0,3.0,Santa Cruz,"33,29"
2017,2,Santa Cruz,15.311,2.722,1.365,4.735,2.255,26.388,2017Santa Cruz,2017.0,2.0,Santa Cruz,"26,25"
2017,2,Santa Cruz,15.311,2.722,1.365,4.735,2.255,26.388,2017Santa Cruz,2017.0,1.0,Santa Cruz,"26,52"
2017,2,Santa Fe,329.813,228.102,3.234,4.958,1.173,567.280,2017Santa Fe,2017.0,4.0,Santa Fe,"61,71"
2017,2,Santa Fe,329.813,228.102,3.234,4.958,1.173,567.280,2017Santa Fe,2017.0,3.0,Santa Fe,"60,91"
2017,2,Santa Fe,329.813,228.102,3.234,4.958,1.173,567.280,2017Santa Fe,2017.0,2.0,Santa Fe,"52,27"
2017,2,Santa Fe,329.813,228.102,3.234,4.958,1.173,567.280,2017Santa Fe,2017.0,1.0,Santa Fe,"51,97"
2017,2,Santiago Del Estero,28.337,3.900,19,911,29.0,33.196,2017Santiago Del Estero,2017.0,4.0,Santiago Del Estero,"29,13"
2017,2,Santiago Del Estero,28.337,3.900,19,911,29.0,33.196,2017Santiago Del Estero,2017.0,3.0,Santiago Del Estero,"35,12"
2017,2,Santiago Del Estero,28.337,3.900,19,911,29.0,33.196,2017Santiago Del Estero,2017.0,2.0,Santiago Del Estero,"14,12"
2017,2,Santiago Del Estero,28.337,3.900,19,911,29.0,33.196,2017Santiago Del Estero,2017.0,1.0,Santiago Del Estero,"14,7"
2017,2,Tierra Del Fuego,22.636,6.905,665,1,2.35,32.557,2017Tierra Del Fuego,2017.0,4.0,Tierra Del Fuego,"59,89"
2017,2,Tierra Del Fuego,22.636,6.905,665,1,2.35,32.557,2017Tierra Del Fuego,2017.0,3.0,Tierra Del Fuego,"65,74"
2017,2,Tierra Del Fuego,22.636,6.905,665,1,2.35,32.557,2017Tierra Del Fuego,2017.0,2.0,Tierra Del Fuego,"68,46"
2017,2,Tierra Del Fuego,22.636,6.905,665,1,2.35,32.557,2017Tierra Del Fuego,2017.0,1.0,Tierra Del Fuego,"68,92"
2017,2,Tucumán,149.013,5.223,116,14,45.0,154.411,2017Tucumán,2017.0,4.0,Tucumán,"39,9"
2017,2,Tucumán,149.013,5.223,116,14,45.0,154.411,2017Tucumán,2017.0,3.0,Tucumán,"39,7"
2017,2,Tucumán,149.013,5.223,116,14,45.0,154.411,2017Tucumán,2017.0,2.0,Tucumán,"38,19"
2017,2,Tucumán,149.013,5.223,116,14,45.0,154.411,2017Tucumán,2017.0,1.0,Tucumán,"37,9"
2017,1,Buenos Aires,1.559.178,1.465.817,118.839,21.200,24.342,3.189.376,2017Buenos Aires,2017.0,4.0,Buenos Aires,"57,61"
2017,1,Buenos Aires,1.559.178,1.465.817,118.839,21.200,24.342,3.189.376,2017Buenos Aires,2017.0,3.0,Buenos Aires,"55,63"
2017,1,Buenos Aires,1.559.178,1.465.817,118.839,21.200,24.342,3.189.376,2017Buenos Aires,2017.0,2.0,Buenos Aires,"56,27"
2017,1,Buenos Aires,1.559.178,1.465.817,118.839,21.200,24.342,3.189.376,2017Buenos Aires,2017.0,1.0,Buenos Aires,"58,57"
2017,1,Capital Federal,428.801,918.328,38.259,2.730,10.928,1.399.046,2017Capital Federal,2017.0,4.0,Capital Federal,"122,9"
2017,1,Capital Federal,428.801,918.328,38.259,2.730,10.928,1.399.046,2017Capital Federal,2017.0,3.0,Capital Federal,"121,86"
2017,1,Capital Federal,428.801,918.328,38.259,2.730,10.928,1.399.046,2017Capital Federal,2017.0,2.0,Capital Federal,"124,06"
2017,1,Capital Federal,428.801,918.328,38.259,2.730,10.928,1.399.046,2017Capital Federal,2017.0,1.0,Capital Federal,"108,37"
2017,1,Catamarca,26.020,248,14,1,34.0,26.317,2017Catamarca,2017.0,4.0,Catamarca,"28,62"
2017,1,Catamarca,26.020,248,14,1,34.0,26.317,2017Catamarca,2017.0,3.0,Catamarca,"32,49"
2017,1,Catamarca,26.020,248,14,1,34.0,26.317,2017Catamarca,2017.0,2.0,Catamarca,"25,98"
2017,1,Catamarca,26.020,248,14,1,34.0,26.317,2017Catamarca,2017.0,1.0,Catamarca,"25,66"
2017,1,Chaco,54.430,34.277,252,52,39.0,89.050,2017Chaco,2017.0,4.0,Chaco,"30,81"
2017,1,Chaco,54.430,34.277,252,52,39.0,89.050,2017Chaco,2017.0,3.0,Chaco,"29,98"
2017,1,Chaco,54.430,34.277,252,52,39.0,89.050,2017Chaco,2017.0,2.0,Chaco,"29,05"
2017,1,Chaco,54.430,34.277,252,52,39.0,89.050,2017Chaco,2017.0,1.0,Chaco,"28,62"
2017,1,Chubut,43.994,999,916,13.194,4.793,63.896,2017Chubut,2017.0,4.0,Chubut,"51,46"
2017,1,Chubut,43.994,999,916,13.194,4.793,63.896,2017Chubut,2017.0,3.0,Chubut,"46,22"
2017,1,Chubut,43.994,999,916,13.194,4.793,63.896,2017Chubut,2017.0,2.0,Chubut,"35,55"
2017,1,Chubut,43.994,999,916,13.194,4.793,63.896,2017Chubut,2017.0,1.0,Chubut,"35,66"
2017,1,Córdoba,335.673,293.479,4.871,5.782,1.394,641.199,2017Córdoba,2017.0,4.0,Córdoba,"63,33"
2017,1,Córdoba,335.673,293.479,4.871,5.782,1.394,641.199,2017Córdoba,2017.0,3.0,Córdoba,"62,31"
2017,1,Córdoba,335.673,293.479,4.871,5.782,1.394,641.199,2017Córdoba,2017.0,2.0,Córdoba,"58,97"
2017,1,Córdoba,335.673,293.479,4.871,5.782,1.394,641.199,2017Córdoba,2017.0,1.0,Córdoba,"57,65"
2017,1,Corrientes,54.993,31.994,236,1.354,31.0,88.608,2017Corrientes,2017.0,4.0,Corrientes,"32,52"
2017,1,Corrientes,54.993,31.994,236,1.354,31.0,88.608,2017Corrientes,2017.0,3.0,Corrientes,"32,17"
2017,1,Corrientes,54.993,31.994,236,1.354,31.0,88.608,2017Corrientes,2017.0,2.0,Corrientes,"31,39"
2017,1,Corrientes,54.993,31.994,236,1.354,31.0,88.608,2017Corrientes,2017.0,1.0,Corrientes,"30,94"
2017,1,Entre Ríos,108.509,65.095,230,6.448,71.0,180.353,2017Entre Ríos,2017.0,4.0,Entre Ríos,"47,89"
2017,1,Entre Ríos,108.509,65.095,230,6.448,71.0,180.353,2017Entre Ríos,2017.0,3.0,Entre Ríos,"45,96"
2017,1,Entre Ríos,108.509,65.095,230,6.448,71.0,180.353,2017Entre Ríos,2017.0,2.0,Entre Ríos,"45,39"
2017,1,Entre Ríos,108.509,65.095,230,6.448,71.0,180.353,2017Entre Ríos,2017.0,1.0,Entre Ríos,"44,91"
2017,1,Formosa,22.438,6.215,16,1.023,13.0,29.705,2017Formosa,2017.0,4.0,Formosa,"21,27"
2017,1,Formosa,22.438,6.215,16,1.023,13.0,29.705,2017Formosa,2017.0,3.0,Formosa,"21,35"
2017,1,Formosa,22.438,6.215,16,1.023,13.0,29.705,2017Formosa,2017.0,2.0,Formosa,"19,97"
2017,1,Formosa,22.438,6.215,16,1.023,13.0,29.705,2017Formosa,2017.0,1.0,Formosa,"19,84"
